Ticket_ID,Ticket_Date,Department,Issue_Type,Channel,Location,Priority,Status,Agent,Resolution_Hours,SLA_Hours,SLA_Breach,CSAT,Root_Cause,Business_Impact,Users_Affected,AI_Priority_Score,AI_Predicted_Priority,AI_Confidence
549,2025-11-28 00:00:00,Operations,Security Alert,Phone,Gurugram,High,Escalated,Agent_05,3.4,8,0,5,User Error,Medium,23,92.2,Critical,0.99
550,2026-01-06 00:00:00,Sales,Application Error,Email,Gurugram,High,Closed,Agent_04,9.4,8,1,2,Network Congestion,Medium,22,63.6,High,0.82
551,2026-02-09 00:00:00,HR,Password Reset,Teams,Mumbai,Low,Escalated,Agent_14,41.6,48,0,5,Network Congestion,Low,9,15.4,Low,0.99
552,2025-08-06 00:00:00,HR,Email Issue,Portal,Delhi,Medium,In Progress,Agent_03,3.8,24,0,4,User Error,Medium,8,44.7,Medium,0.64
553,2026-03-25 00:00:00,Network Operations,VPN Access,Teams,Gurugram,Low,In Progress,Agent_14,9.5,48,0,3,Unknown,Low,5,15.8,Low,0.99
554,2025-12-30 00:00:00,Sales,Security Alert,Teams,Gurugram,Critical,Closed,Agent_05,3.3,4,0,4,Security Policy,Low,104,100,Critical,0.99
555,2025-07-13 00:00:00,Cybersecurity,Email Issue,Email,Gurugram,High,Closed,Agent_09,3.2,8,0,4,Access Control,High,18,73.3,High,0.89
556,2026-04-05 00:00:00,Cybersecurity,Application Error,Teams,Bhopal,Medium,Closed,Agent_12,2.8,24,0,5,Configuration,Medium,8,55,High,0.65
557,2026-02-02 00:00:00,HR,Network Connectivity,Teams,Gurugram,Medium,Resolved,Agent_14,19.6,24,0,3,Network Congestion,High,11,53.1,Medium,0.65
558,2026-06-20 00:00:00,Finance,Password Reset,Portal,Pune,Medium,In Progress,Agent_06,8.4,24,0,4,Hardware,Medium,2,46.6,Medium,0.74
559,2026-06-26 00:00:00,Operations,Hardware Failure,Portal,Bengaluru,High,Resolved,Agent_05,3.6,8,0,4,Unknown,Medium,28,68.4,High,0.88
560,2026-04-12 00:00:00,Cybersecurity,Password Reset,Portal,Delhi,Low,Resolved,Agent_09,9.3,48,0,4,Security Policy,Low,3,27.2,Low,0.88
561,2026-03-30 00:00:00,HR,Application Error,Portal,Delhi,Critical,Resolved,Agent_03,2.2,4,0,4,Security Policy,Medium,34,85.8,Critical,0.96
562,2025-08-31 00:00:00,Cybersecurity,Hardware Failure,Phone,Delhi,Medium,Resolved,Agent_14,1.3,24,0,3,Configuration,High,2,61.5,High,0.7
563,2025-09-22 00:00:00,Network Operations,Application Error,Portal,Bhopal,Medium,Resolved,Agent_14,13.1,24,0,4,User Error,Medium,38,55.4,High,0.74
564,2026-02-02 00:00:00,Sales,Hardware Failure,Phone,Pune,Medium,In Progress,Agent_06,1.4,24,0,4,Configuration,Medium,6,50.8,Medium,0.65
565,2026-06-07 00:00:00,Network Operations,Application Error,Phone,Delhi,Medium,In Progress,Agent_10,3.5,24,0,4,Hardware,Low,5,42.3,Medium,0.82
566,2026-01-03 00:00:00,Sales,Endpoint Performance,Phone,Mumbai,Medium,Escalated,Agent_15,11.7,24,0,5,User Error,Medium,5,47.6,Medium,0.65
567,2025-07-19 00:00:00,Finance,Application Error,Teams,Mumbai,Critical,Resolved,Agent_07,1,4,0,5,Security Policy,High,74,100,Critical,0.99
568,2025-12-24 00:00:00,Network Operations,VPN Access,Portal,Pune,Medium,Resolved,Agent_05,6.9,24,0,5,Network Congestion,High,9,48.2,Medium,0.64
569,2025-10-08 00:00:00,Operations,Cloud Access,Phone,Bengaluru,High,Resolved,Agent_09,13,8,1,3,Unknown,High,31,83.3,Critical,0.99
570,2026-02-18 00:00:00,Cybersecurity,Application Error,Portal,Delhi,Low,Escalated,Agent_11,7.4,48,0,4,Network Congestion,Low,7,19.3,Low,0.98
571,2025-09-14 00:00:00,HR,VPN Access,Portal,Bengaluru,Medium,Resolved,Agent_09,4.2,24,0,5,Configuration,Medium,21,50.6,Medium,0.72
572,2026-03-22 00:00:00,Operations,Network Connectivity,Email,Bhopal,Medium,Resolved,Agent_11,18.5,24,0,5,Security Policy,Low,9,46.8,Medium,0.66
573,2026-04-10 00:00:00,HR,Endpoint Performance,Portal,Mumbai,Medium,Escalated,Agent_03,6.6,24,0,4,Hardware,Low,8,37.7,Medium,0.73
574,2026-01-22 00:00:00,IT Support,Network Connectivity,Phone,Delhi,Critical,Closed,Agent_15,1,4,0,3,Network Congestion,Medium,98,100,Critical,0.99
575,2026-02-08 00:00:00,Engineering,Wi-Fi Issue,Portal,Mumbai,Medium,In Progress,Agent_08,6.1,24,0,4,Security Policy,High,14,59,High,0.65
576,2025-08-21 00:00:00,Finance,Wi-Fi Issue,Phone,Bengaluru,Medium,Resolved,Agent_05,4.9,24,0,4,Access Control,Medium,4,55.4,High,0.72
577,2026-06-04 00:00:00,Finance,Application Error,Portal,Pune,Low,In Progress,Agent_06,15.6,48,0,4,Network Congestion,Low,14,21.6,Low,0.94
578,2025-11-21 00:00:00,IT Support,Hardware Failure,Teams,Delhi,Medium,Resolved,Agent_13,3.9,24,0,4,Network Congestion,Medium,2,49.9,Medium,0.64
579,2025-09-07 00:00:00,HR,Cloud Access,Email,Gurugram,Medium,Closed,Agent_07,10,24,0,5,Security Policy,High,6,64.6,High,0.88
580,2025-10-07 00:00:00,Cybersecurity,Email Issue,Teams,Delhi,Medium,Resolved,Agent_07,4.9,24,0,5,Software Bug,Low,7,33.5,Low,0.78
581,2025-07-25 00:00:00,Finance,Wi-Fi Issue,Phone,Mumbai,High,Resolved,Agent_14,9,8,1,3,User Error,Medium,21,72.7,High,0.97
582,2025-08-22 00:00:00,Cybersecurity,Password Reset,Phone,Bhopal,Medium,In Progress,Agent_05,15.4,24,0,5,Unknown,Medium,11,45.4,Medium,0.73
583,2025-11-28 00:00:00,Sales,Email Issue,Email,Indore,Low,In Progress,Agent_03,11.6,48,0,4,User Error,Low,8,20.2,Low,0.93
584,2025-11-21 00:00:00,Finance,Endpoint Performance,Portal,Mumbai,Medium,Resolved,Agent_02,4,24,0,4,Hardware,Low,11,42.9,Medium,0.74
585,2025-08-26 00:00:00,Engineering,Network Connectivity,Portal,Pune,Medium,Closed,Agent_08,6.3,24,0,4,Configuration,Medium,5,54.1,Medium,0.65
586,2025-08-08 00:00:00,Network Operations,Security Alert,Portal,Bhopal,Medium,Closed,Agent_09,10.2,24,0,4,Unknown,Low,6,53.3,Medium,0.66
587,2025-10-17 00:00:00,HR,Password Reset,Phone,Delhi,Medium,Resolved,Agent_13,15.1,24,0,4,Software Bug,Low,17,48.6,Medium,0.65
588,2025-12-28 00:00:00,Engineering,Application Error,Portal,Mumbai,Critical,Resolved,Agent_09,3.7,4,0,4,Software Bug,Medium,45,88.5,Critical,0.99
589,2025-08-11 00:00:00,Operations,Hardware Failure,Phone,Pune,Low,Escalated,Agent_12,12.3,48,0,3,User Error,Low,10,16.3,Low,0.99
590,2026-01-02 00:00:00,Engineering,Endpoint Performance,Phone,Indore,Medium,Resolved,Agent_04,35.6,24,1,3,User Error,High,17,57.3,High,0.68
591,2026-02-08 00:00:00,Operations,Email Issue,Phone,Bhopal,Low,Resolved,Agent_02,6.5,48,0,4,Security Policy,High,7,40.1,Medium,0.75
592,2025-10-30 00:00:00,IT Support,Email Issue,Email,Gurugram,High,Closed,Agent_03,4.7,8,0,4,Access Control,High,51,84.7,Critical,0.99
593,2025-11-10 00:00:00,HR,VPN Access,Portal,Bengaluru,Low,In Progress,Agent_15,18.7,48,0,5,Configuration,Medium,8,17,Low,0.98
594,2025-12-10 00:00:00,Sales,Network Connectivity,Portal,Mumbai,High,Resolved,Agent_04,3.4,8,0,4,Access Control,Low,23,67.6,High,0.85
595,2026-01-31 00:00:00,Sales,Wi-Fi Issue,Teams,Mumbai,Low,Escalated,Agent_06,4.4,48,0,3,Hardware,Medium,8,31.7,Low,0.82
596,2026-02-06 00:00:00,IT Support,Endpoint Performance,Teams,Mumbai,Medium,Resolved,Agent_12,8.1,24,0,4,Unknown,High,15,64.5,High,0.8
597,2026-02-20 00:00:00,Cybersecurity,Email Issue,Phone,Pune,High,Resolved,Agent_03,3.4,8,0,3,User Error,High,24,86.3,Critical,0.96
598,2026-05-27 00:00:00,Cybersecurity,Wi-Fi Issue,Teams,Pune,High,In Progress,Agent_01,1.2,8,0,4,Security Policy,Medium,29,69.6,High,0.82
599,2025-11-23 00:00:00,IT Support,Password Reset,Phone,Delhi,Medium,Resolved,Agent_02,3.8,24,0,4,Security Policy,High,6,57.9,High,0.78
600,2026-02-24 00:00:00,Engineering,Email Issue,Portal,Gurugram,Medium,Closed,Agent_06,14.5,24,0,5,User Error,High,3,48.5,Medium,0.67
601,2025-09-14 00:00:00,Network Operations,VPN Access,Email,Delhi,Critical,Resolved,Agent_02,1,4,0,4,Unknown,Low,48,83.5,Critical,0.99
602,2025-07-09 00:00:00,Network Operations,Email Issue,Email,Gurugram,Medium,Closed,Agent_08,6.4,24,0,4,Network Congestion,High,6,59.5,High,0.84
603,2025-09-12 00:00:00,Sales,Network Connectivity,Portal,Gurugram,High,Resolved,Agent_08,1,8,0,3,User Error,Low,33,68.6,High,0.76
604,2026-03-10 00:00:00,IT Support,Hardware Failure,Phone,Gurugram,High,Closed,Agent_12,6.4,8,0,4,Configuration,Medium,36,72,High,0.95
605,2026-02-15 00:00:00,Finance,Cloud Access,Email,Mumbai,Low,Resolved,Agent_04,8.3,48,0,4,User Error,Low,15,21.8,Low,0.99
606,2025-07-07 00:00:00,HR,VPN Access,Teams,Indore,Medium,Escalated,Agent_10,2.6,24,0,4,Hardware,Low,10,36.7,Medium,0.94
607,2025-12-21 00:00:00,Operations,Wi-Fi Issue,Email,Delhi,Medium,Resolved,Agent_08,1.6,24,0,4,Security Policy,High,7,53.6,Medium,0.68
608,2025-11-18 00:00:00,Cybersecurity,VPN Access,Portal,Gurugram,Medium,Resolved,Agent_03,11.5,24,0,5,Unknown,High,3,61.2,High,0.81
609,2025-12-15 00:00:00,Sales,Security Alert,Phone,Delhi,Medium,Escalated,Agent_14,6,24,0,5,Access Control,Medium,6,63.5,High,0.81
610,2025-12-17 00:00:00,HR,Cloud Access,Portal,Bengaluru,High,Escalated,Agent_08,5.1,8,0,4,Unknown,Medium,19,77.6,Critical,0.92
611,2026-04-09 00:00:00,IT Support,Application Error,Email,Pune,Medium,In Progress,Agent_15,14.2,24,0,4,Network Congestion,Low,3,41.7,Medium,0.7
612,2025-10-30 00:00:00,Finance,Network Connectivity,Portal,Indore,Critical,Resolved,Agent_15,2.6,4,0,5,Hardware,High,71,100,Critical,0.99
613,2026-01-10 00:00:00,IT Support,VPN Access,Teams,Pune,Medium,Resolved,Agent_15,17.8,24,0,5,Software Bug,Medium,11,48.7,Medium,0.72
614,2025-07-05 00:00:00,Finance,Email Issue,Phone,Bhopal,Medium,In Progress,Agent_12,3.7,24,0,3,User Error,Low,14,40.4,Medium,0.77
615,2025-07-29 00:00:00,Engineering,Security Alert,Portal,Bengaluru,High,Escalated,Agent_14,7,8,0,4,User Error,High,31,100,Critical,0.99
616,2025-12-12 00:00:00,Finance,Cloud Access,Email,Mumbai,High,Closed,Agent_01,5.7,8,0,4,Access Control,Low,37,66.3,High,0.83
617,2026-06-04 00:00:00,Operations,Security Alert,Teams,Delhi,Medium,Resolved,Agent_11,10.3,24,0,3,Configuration,High,10,73.3,High,0.91
618,2025-11-13 00:00:00,IT Support,Application Error,Phone,Gurugram,Low,In Progress,Agent_03,28,48,0,4,Access Control,High,14,32.9,Low,0.94
619,2026-06-30 00:00:00,HR,Wi-Fi Issue,Portal,Bhopal,Medium,Closed,Agent_13,8.5,24,0,5,User Error,Medium,16,55.5,High,0.75
620,2026-05-17 00:00:00,Operations,Email Issue,Phone,Delhi,Medium,Resolved,Agent_02,10.6,24,0,4,Unknown,Medium,13,48.9,Medium,0.61
621,2026-06-07 00:00:00,IT Support,Cloud Access,Teams,Pune,Low,In Progress,Agent_13,6.7,48,0,4,Hardware,Medium,7,28.5,Low,0.89
622,2025-11-22 00:00:00,Engineering,Password Reset,Portal,Bengaluru,Medium,In Progress,Agent_09,11,24,0,4,Software Bug,Low,14,43.3,Medium,0.66
623,2026-05-23 00:00:00,Network Operations,Email Issue,Phone,Delhi,Medium,Escalated,Agent_02,13.1,24,0,5,User Error,High,5,55.1,High,0.71
624,2026-02-02 00:00:00,Operations,Application Error,Phone,Pune,Low,Resolved,Agent_11,1,48,0,4,Configuration,High,2,43,Medium,0.77
625,2026-04-27 00:00:00,Cybersecurity,Endpoint Performance,Phone,Gurugram,High,Closed,Agent_08,6.2,8,0,5,Configuration,High,17,77.7,Critical,0.92
626,2025-11-09 00:00:00,HR,Email Issue,Phone,Indore,High,Resolved,Agent_01,6.7,8,0,5,Software Bug,Low,34,64.7,High,0.78
627,2026-04-18 00:00:00,Cybersecurity,Cloud Access,Phone,Bhopal,Medium,Resolved,Agent_08,6.6,24,0,5,Unknown,Medium,5,50.9,Medium,0.64
628,2025-09-08 00:00:00,Sales,Network Connectivity,Portal,Mumbai,High,Resolved,Agent_13,1,8,0,5,Network Congestion,High,37,82.4,Critical,0.97
629,2026-03-09 00:00:00,Engineering,Wi-Fi Issue,Portal,Mumbai,Medium,Resolved,Agent_10,15.5,24,0,4,Configuration,Medium,10,42.6,Medium,0.75
630,2026-04-01 00:00:00,Cybersecurity,Endpoint Performance,Email,Pune,Medium,Escalated,Agent_05,22.2,24,0,5,Configuration,High,1,67.1,High,0.86
631,2026-06-29 00:00:00,IT Support,Hardware Failure,Email,Bengaluru,Medium,Escalated,Agent_06,1,24,0,4,User Error,High,9,52.2,Medium,0.56
632,2025-12-29 00:00:00,Finance,Network Connectivity,Teams,Indore,Critical,In Progress,Agent_15,4.2,4,1,4,Access Control,High,40,100,Critical,0.99
633,2025-12-14 00:00:00,Network Operations,Hardware Failure,Portal,Indore,Medium,Closed,Agent_15,3.9,24,0,4,Configuration,High,1,57,High,0.67
634,2025-09-29 00:00:00,HR,Network Connectivity,Phone,Pune,High,Escalated,Agent_06,1.6,8,0,4,Access Control,Low,40,63.1,High,0.76
635,2026-01-18 00:00:00,Finance,Security Alert,Portal,Gurugram,Medium,Resolved,Agent_05,5,24,0,4,Security Policy,High,5,75,Critical,0.92
636,2026-06-11 00:00:00,Finance,Network Connectivity,Portal,Indore,Medium,Closed,Agent_03,4,24,0,2,User Error,High,9,55.2,High,0.7
637,2025-07-19 00:00:00,HR,Application Error,Teams,Indore,Medium,Closed,Agent_15,3,24,0,4,Access Control,Medium,44,51.4,Medium,0.69
638,2025-08-08 00:00:00,Cybersecurity,Hardware Failure,Portal,Mumbai,Low,In Progress,Agent_13,2.3,48,0,3,Software Bug,High,3,43.6,Medium,0.67
639,2025-11-03 00:00:00,Finance,Password Reset,Portal,Bengaluru,Critical,Resolved,Agent_15,2.3,4,0,4,Hardware,High,102,100,Critical,0.99
640,2025-12-20 00:00:00,Network Operations,Security Alert,Email,Indore,Medium,Resolved,Agent_01,5.9,24,0,4,Access Control,High,7,73.2,High,0.91
641,2025-11-18 00:00:00,Operations,Application Error,Phone,Bengaluru,High,Escalated,Agent_03,2.7,8,0,4,Software Bug,High,16,80.5,Critical,0.92
642,2026-02-27 00:00:00,Cybersecurity,VPN Access,Portal,Bhopal,High,In Progress,Agent_10,6.5,8,0,4,Software Bug,High,18,82.5,Critical,0.84
643,2026-02-05 00:00:00,HR,Cloud Access,Portal,Mumbai,Low,Resolved,Agent_13,12.3,48,0,4,Unknown,High,11,34.8,Low,0.85
644,2025-11-03 00:00:00,Engineering,Password Reset,Phone,Indore,High,Closed,Agent_03,6.8,8,0,4,Software Bug,Medium,11,70.1,High,0.82
645,2025-08-27 00:00:00,IT Support,Email Issue,Teams,Delhi,Critical,Resolved,Agent_12,2.5,4,0,5,Software Bug,Medium,50,97.5,Critical,0.99
646,2025-11-25 00:00:00,Network Operations,Email Issue,Portal,Bengaluru,High,Closed,Agent_14,3.2,8,0,3,Unknown,High,17,75.2,Critical,0.94
647,2026-05-13 00:00:00,Operations,Email Issue,Teams,Delhi,Low,Escalated,Agent_12,6.5,48,0,4,Access Control,Medium,6,20.1,Low,0.9
648,2026-06-26 00:00:00,IT Support,Application Error,Email,Bengaluru,Medium,Resolved,Agent_09,4.5,24,0,5,Security Policy,Low,4,34.3,Low,0.87
649,2025-07-01 00:00:00,Operations,Network Connectivity,Email,Indore,Medium,Closed,Agent_13,7.5,24,0,5,Network Congestion,Medium,3,49,Medium,0.7
650,2026-06-13 00:00:00,Cybersecurity,Hardware Failure,Teams,Pune,Medium,Resolved,Agent_09,12.1,24,0,4,Hardware,High,13,59.4,High,0.75
651,2026-01-06 00:00:00,Engineering,Hardware Failure,Email,Mumbai,Medium,Resolved,Agent_15,4.4,24,0,3,Hardware,High,9,55.5,High,0.78
652,2026-01-07 00:00:00,Operations,Application Error,Phone,Bengaluru,Low,Closed,Agent_15,13,48,0,4,Software Bug,High,9,37.6,Medium,0.78
653,2026-05-08 00:00:00,Network Operations,Hardware Failure,Phone,Pune,Medium,Escalated,Agent_12,8.1,24,0,5,User Error,Low,4,39.6,Medium,0.79
654,2025-10-25 00:00:00,Network Operations,VPN Access,Teams,Mumbai,Medium,In Progress,Agent_07,4.8,24,0,5,Hardware,High,25,64.4,High,0.77
655,2025-11-11 00:00:00,Operations,Application Error,Email,Delhi,Low,Resolved,Agent_14,3.1,48,0,2,Hardware,High,15,41.1,Medium,0.68
656,2025-08-27 00:00:00,Cybersecurity,Password Reset,Portal,Delhi,High,Closed,Agent_12,3.7,8,0,3,Unknown,Medium,22,69.4,High,0.84
657,2025-08-13 00:00:00,Cybersecurity,Endpoint Performance,Email,Indore,Critical,Resolved,Agent_01,5.5,4,1,3,Unknown,High,59,100,Critical,0.99
658,2025-12-20 00:00:00,Engineering,Hardware Failure,Email,Gurugram,High,Resolved,Agent_11,8.1,8,1,3,Unknown,Low,52,68.6,High,0.83
659,2025-12-07 00:00:00,Operations,Hardware Failure,Teams,Bhopal,Medium,Resolved,Agent_15,6.8,24,0,4,Network Congestion,Low,3,38.1,Medium,0.78
660,2025-12-20 00:00:00,HR,Cloud Access,Email,Indore,Low,Escalated,Agent_01,8.4,48,0,4,Hardware,Medium,18,29.1,Low,0.89
661,2026-05-13 00:00:00,Finance,Network Connectivity,Phone,Bhopal,Low,Closed,Agent_03,10.5,48,0,4,Network Congestion,Low,7,26.2,Low,0.9
662,2026-04-29 00:00:00,Cybersecurity,Cloud Access,Teams,Mumbai,Medium,Resolved,Agent_13,3.1,24,0,4,Network Congestion,Low,11,41.6,Medium,0.68
663,2025-11-26 00:00:00,Sales,Security Alert,Teams,Delhi,Low,Closed,Agent_02,18.8,48,0,5,Network Congestion,High,13,51.8,Medium,0.68
664,2025-09-18 00:00:00,Cybersecurity,Hardware Failure,Email,Mumbai,High,Resolved,Agent_09,5.1,8,0,3,Software Bug,High,28,81.1,Critical,0.97
665,2026-01-29 00:00:00,IT Support,Email Issue,Email,Gurugram,High,Escalated,Agent_08,25.7,8,1,3,Network Congestion,High,13,81.5,Critical,0.96
666,2026-01-19 00:00:00,Sales,Application Error,Phone,Gurugram,Medium,In Progress,Agent_15,8.2,24,0,5,Hardware,Medium,5,50.4,Medium,0.62
667,2026-03-09 00:00:00,Engineering,Cloud Access,Teams,Bengaluru,High,In Progress,Agent_05,6.7,8,0,4,Software Bug,Low,49,64.1,High,0.81
668,2026-02-14 00:00:00,Network Operations,Network Connectivity,Email,Bengaluru,High,Resolved,Agent_13,2.2,8,0,4,Security Policy,High,23,88.1,Critical,0.99
669,2025-12-11 00:00:00,IT Support,Application Error,Phone,Pune,Medium,Escalated,Agent_01,3,24,0,5,Software Bug,Low,5,40.9,Medium,0.8
670,2026-02-12 00:00:00,Finance,Endpoint Performance,Email,Pune,Medium,In Progress,Agent_13,13.4,24,0,5,Configuration,Medium,8,49.4,Medium,0.61
671,2025-11-24 00:00:00,Sales,VPN Access,Phone,Bengaluru,High,In Progress,Agent_04,3.8,8,0,5,Access Control,Low,19,63.7,High,0.82
672,2025-07-20 00:00:00,Engineering,Security Alert,Teams,Delhi,Low,Resolved,Agent_03,6.7,48,0,4,Unknown,Medium,14,47.8,Medium,0.61
673,2025-08-16 00:00:00,Sales,Wi-Fi Issue,Teams,Delhi,High,Escalated,Agent_05,1,8,0,4,Access Control,Low,23,62.1,High,0.72
674,2026-02-18 00:00:00,IT Support,Wi-Fi Issue,Portal,Gurugram,Medium,Resolved,Agent_03,8.1,24,0,5,Network Congestion,Low,8,34.1,Low,0.74
675,2026-05-01 00:00:00,Sales,Network Connectivity,Teams,Mumbai,High,Resolved,Agent_07,1.2,8,0,5,Hardware,High,35,87.6,Critical,0.99
676,2025-07-14 00:00:00,Network Operations,Cloud Access,Phone,Mumbai,High,Escalated,Agent_07,2.9,8,0,4,User Error,Low,27,63.9,High,0.81
677,2025-11-20 00:00:00,HR,Hardware Failure,Phone,Bengaluru,High,Resolved,Agent_05,4.9,8,0,5,Hardware,Low,69,70.2,High,0.85
678,2025-07-01 00:00:00,Sales,VPN Access,Email,Delhi,Medium,Resolved,Agent_09,5.1,24,0,4,Configuration,Medium,7,42.6,Medium,0.76
679,2025-08-23 00:00:00,Cybersecurity,Hardware Failure,Portal,Pune,High,Escalated,Agent_13,1.7,8,0,4,Access Control,High,21,85.7,Critical,0.95
680,2026-03-16 00:00:00,Network Operations,Password Reset,Portal,Indore,High,Closed,Agent_14,1.4,8,0,4,User Error,Medium,29,71.4,High,0.85
681,2025-11-21 00:00:00,Finance,Network Connectivity,Email,Mumbai,High,Resolved,Agent_15,4.8,8,0,4,Configuration,Medium,21,75.5,Critical,0.86
682,2025-07-12 00:00:00,Finance,VPN Access,Email,Gurugram,High,Escalated,Agent_04,1.6,8,0,5,Software Bug,Low,19,65.1,High,0.79
683,2026-05-26 00:00:00,Finance,Endpoint Performance,Phone,Delhi,Medium,Resolved,Agent_03,15.6,24,0,4,Hardware,Medium,4,40.6,Medium,0.75
684,2026-02-09 00:00:00,Network Operations,Endpoint Performance,Email,Gurugram,Medium,Resolved,Agent_09,18.5,24,0,5,Access Control,Low,8,45.3,Medium,0.67
685,2026-03-29 00:00:00,Sales,Wi-Fi Issue,Phone,Indore,High,Resolved,Agent_03,4,8,0,3,User Error,High,21,79.2,Critical,0.9
686,2026-06-23 00:00:00,Sales,Endpoint Performance,Teams,Bhopal,Low,Closed,Agent_01,9.1,48,0,4,User Error,High,6,40.4,Medium,0.83
687,2025-12-03 00:00:00,IT Support,Application Error,Email,Bengaluru,Medium,Escalated,Agent_15,12.6,24,0,4,Unknown,High,10,64.1,High,0.72
688,2025-07-08 00:00:00,Sales,Cloud Access,Phone,Pune,High,Escalated,Agent_09,10.5,8,1,4,User Error,High,39,88.6,Critical,0.99
689,2025-10-30 00:00:00,Cybersecurity,Hardware Failure,Email,Delhi,High,Escalated,Agent_08,4.1,8,0,4,Network Congestion,Medium,14,72.3,High,0.82
690,2026-06-13 00:00:00,Engineering,Hardware Failure,Portal,Indore,Low,In Progress,Agent_15,12.4,48,0,4,Access Control,Medium,4,31.6,Low,0.83
691,2025-12-11 00:00:00,Cybersecurity,Application Error,Phone,Delhi,High,Resolved,Agent_01,15.3,8,1,2,User Error,Medium,27,80.9,Critical,0.99
692,2025-09-28 00:00:00,Network Operations,Hardware Failure,Phone,Bengaluru,Medium,Resolved,Agent_13,4.9,24,0,3,Access Control,Medium,4,46.5,Medium,0.69
693,2025-11-13 00:00:00,Cybersecurity,Cloud Access,Email,Bengaluru,High,Resolved,Agent_11,8.2,8,1,3,User Error,Medium,53,69.4,High,0.84
694,2026-01-02 00:00:00,Engineering,Endpoint Performance,Teams,Gurugram,Medium,In Progress,Agent_09,1.7,24,0,4,Hardware,Low,5,39.4,Medium,0.74
695,2026-05-12 00:00:00,Operations,Hardware Failure,Email,Pune,Medium,Escalated,Agent_07,5.5,24,0,4,Security Policy,High,17,64.4,High,0.76
696,2025-12-25 00:00:00,Sales,Cloud Access,Portal,Indore,Medium,Resolved,Agent_15,6.5,24,0,5,Unknown,High,14,64.9,High,0.82
697,2025-07-28 00:00:00,Engineering,VPN Access,Phone,Gurugram,Low,Closed,Agent_05,13.5,48,0,4,Security Policy,Low,2,18.8,Low,0.96
698,2026-02-05 00:00:00,Network Operations,VPN Access,Teams,Pune,High,Escalated,Agent_04,2.5,8,0,5,Hardware,Low,13,67.5,High,0.83
699,2026-06-22 00:00:00,IT Support,Cloud Access,Portal,Mumbai,Low,In Progress,Agent_07,1,48,0,4,Unknown,Medium,7,30.5,Low,0.84
700,2025-08-10 00:00:00,HR,Email Issue,Phone,Pune,Medium,Escalated,Agent_15,4.7,24,0,3,Security Policy,Medium,27,46,Medium,0.66
701,2026-02-13 00:00:00,Network Operations,Security Alert,Email,Gurugram,Critical,Closed,Agent_01,1.4,4,0,2,Access Control,Low,66,100,Critical,0.99
702,2026-01-08 00:00:00,IT Support,Wi-Fi Issue,Email,Mumbai,Medium,Resolved,Agent_14,12.9,24,0,4,Network Congestion,Low,5,38.9,Medium,0.74
703,2025-11-22 00:00:00,HR,Network Connectivity,Teams,Mumbai,High,Escalated,Agent_07,3.8,8,0,4,Security Policy,Medium,45,66.5,High,0.82
704,2026-01-17 00:00:00,Operations,Application Error,Portal,Mumbai,Low,Resolved,Agent_09,15.7,48,0,4,Security Policy,Low,6,25.1,Low,0.96
705,2026-01-28 00:00:00,Operations,Security Alert,Portal,Pune,Critical,Escalated,Agent_01,5.8,4,1,4,User Error,Low,59,100,Critical,0.99
706,2026-02-05 00:00:00,Cybersecurity,Network Connectivity,Teams,Mumbai,Medium,Resolved,Agent_03,16.7,24,0,4,Security Policy,Low,8,37.9,Medium,0.72
707,2026-02-25 00:00:00,Operations,Hardware Failure,Portal,Bengaluru,Medium,In Progress,Agent_07,5.8,24,0,4,Access Control,Medium,9,54.4,Medium,0.65
708,2025-08-15 00:00:00,Cybersecurity,Email Issue,Teams,Gurugram,Low,Closed,Agent_04,16.7,48,0,3,Network Congestion,High,8,38.8,Medium,0.71
709,2025-08-04 00:00:00,Sales,Application Error,Email,Bhopal,Medium,Escalated,Agent_02,9,24,0,4,Unknown,Medium,9,55.2,High,0.62
710,2026-03-10 00:00:00,Cybersecurity,VPN Access,Phone,Bengaluru,High,In Progress,Agent_04,12.8,8,1,3,Unknown,High,11,76.5,Critical,0.82
